subject,exam_type,class,hours_of_studying,participation_in_group,group_parlagrims,individual_paralligms,assigments_individual,assigments_group,previous_marks,panctuality,Predicted Marks,Unnamed: 0
7.0,0.0,3.0,51.58924205378973,87.5,66.5,20.2,59.75,59.75,53.0,33.33333333333333,19.0,4005.0
13.0,2.0,1.0,68.03519061583577,0.0,79.25,43.0,43.0,43.0,22.0,62.5,0.0,4006.0
5.0,0.0,5.0,35.33724340175953,0.0,62.8,37.66666666666666,38.1,38.1,58.0,53.84615384615386,5.0,4007.0
9.0,4.0,5.0,73.01092043681747,60.0,46.4,13.0,45.9,45.9,15.0,54.54545454545454,19.0,4008.0
12.0,1.0,6.0,54.26917510853835,100.0,46.0,23.33333333333333,39.5,39.5,24.0,55.55555555555557,22.0,4009.0
3.0,3.0,2.0,7.792207792207793,100.0,17.0,26.5,54.33333333333334,54.33333333333334,0.0,46.153846153846146,15.0,4010.0
10.0,0.0,3.0,73.2824427480916,100.0,0.0,31.0,0.0,0.0,89.0,0.0,38.0,4011.0
8.0,0.0,5.0,67.06827309236948,37.5,0.0,64.5,0.0,0.0,33.0,30.0,14.0,4012.0
1.0,0.0,3.0,57.14285714285714,100.0,53.8,55.4,47.2,47.2,72.0,50.0,24.0,4013.0
7.0,4.0,6.0,84.89840746842394,100.0,27.5,42.333333333333336,34.0,34.0,57.0,50.0,32.0,4014.0
0.0,4.0,4.0,4.617414248021109,100.0,55.8,43.714285714285715,60.8,60.8,47.0,66.66666666666666,15.0,4015.0
15.0,4.0,3.0,61.52173913043478,25.0,64.55555555555556,57.375,47.77777777777778,47.77777777777778,56.0,50.0,7.0,4016.0
12.0,3.0,4.0,18.39080459770115,0.0,26.8,52.6,58.0,58.0,13.0,54.54545454545454,-1.0,4017.0
5.0,2.0,5.0,17.740511915269195,16.666666666666664,56.88888888888889,48.33333333333334,38.55555555555557,38.55555555555557,80.0,33.33333333333333,5.0,4018.0
6.0,2.0,3.0,34.893617021276604,0.0,42.0,26.5,52.25,52.25,34.0,40.0,4.0,4019.0
7.0,2.0,4.0,14.950166112956813,77.7777777777778,60.77777777777778,0.0,52.55555555555557,52.55555555555557,17.0,53.84615384615386,13.0,4020.0
5.0,2.0,3.0,87.83269961977186,37.5,16.5,0.0,64.5,64.5,81.0,30.0,36.0,4021.0
15.0,1.0,4.0,59.558823529411754,100.0,42.66666666666666,48.444444444444436,49.77777777777778,49.77777777777778,66.0,47.058823529411754,26.0,4022.0
11.0,0.0,1.0,80.62337662337661,25.0,72.0,45.8,36.5,36.5,89.0,75.0,22.0,4023.0
7.0,2.0,1.0,84.74870017331023,100.0,68.8,55.625,50.6,50.6,58.0,55.55555555555557,23.0,4024.0
2.0,0.0,6.0,73.4567901234568,50.0,46.125,62.83333333333334,59.5,59.5,75.0,53.33333333333334,19.0,4025.0
9.0,1.0,6.0,19.86954340190667,57.14285714285714,0.0,25.0,0.0,0.0,18.0,0.0,10.0,4026.0
2.0,4.0,6.0,51.72413793103448,0.0,55.0,0.0,71.0,71.0,75.0,66.66666666666666,21.0,4027.0
5.0,0.0,1.0,46.44433545855812,100.0,49.625,37.66666666666666,48.5,48.5,37.0,50.0,20.0,4028.0
1.0,1.0,2.0,57.27143533870203,70.0,43.625,30.714285714285715,58.375,58.375,84.0,47.058823529411754,28.0,4029.0
10.0,4.0,1.0,98.75435974090679,0.0,54.0,62.5,32.666666666666664,32.666666666666664,27.0,61.53846153846154,6.0,4030.0
5.0,2.0,5.0,98.21428571428572,0.0,48.33333333333334,47.444444444444436,48.33333333333334,48.33333333333334,10.0,61.111111111111114,6.0,4031.0
7.0,0.0,3.0,8.239700374531834,0.0,43.0,48.0,32.142857142857146,32.142857142857146,6.0,88.88888888888891,-1.0,4032.0
2.0,0.0,2.0,68.89325474787165,100.0,68.375,37.5,43.875,43.875,46.0,27.27272727272727,18.0,4033.0
2.0,3.0,4.0,63.16137566137567,33.33333333333333,50.0,59.66666666666666,50.5,50.5,56.0,62.5,13.0,4034.0
14.0,4.0,5.0,21.946472019464718,100.0,57.55555555555557,0.0,65.1111111111111,65.1111111111111,77.0,33.33333333333333,27.0,4035.0
6.0,0.0,3.0,59.38644688644688,66.66666666666666,46.5,31.0,50.66666666666666,50.66666666666666,38.0,33.33333333333333,16.0,4036.0
14.0,1.0,4.0,82.49336870026525,25.0,72.42857142857143,71.0,58.714285714285715,58.714285714285715,58.0,70.58823529411767,10.0,4037.0
9.0,4.0,4.0,61.89573459715639,100.0,43.8,60.0,39.6,39.6,54.0,60.0,23.0,4038.0
10.0,2.0,3.0,39.363817097415506,75.0,0.0,81.25,0.0,0.0,24.0,25.0,9.0,4039.0
15.0,4.0,2.0,21.383647798742142,25.0,41.714285714285715,41.833333333333336,51.57142857142857,51.57142857142857,89.0,55.55555555555557,17.0,4040.0
13.0,2.0,5.0,17.023675310033823,0.0,46.22222222222222,55.875,52.66666666666666,52.66666666666666,46.0,30.0,-3.0,4041.0
15.0,2.0,5.0,88.74120406567629,100.0,0.0,45.9,0.0,0.0,52.0,0.0,29.0,4042.0
7.0,3.0,6.0,68.22742474916386,25.0,61.66666666666666,72.0,50.66666666666666,50.66666666666666,75.0,33.33333333333333,7.0,4043.0
15.0,4.0,4.0,31.2463768115942,28.57142857142857,64.5,47.0,63.0,63.0,62.0,50.0,6.0,4044.0
8.0,2.0,5.0,63.455657492354746,71.42857142857143,53.25,0.0,51.5,51.5,2.0,35.714285714285715,15.0,4045.0
0.0,2.0,3.0,25.024437927663733,0.0,61.0,50.0,46.0,46.0,74.0,33.33333333333333,1.0,4046.0
8.0,4.0,4.0,72.2222222222222,75.0,46.1,0.0,56.4,56.4,45.0,50.0,29.0,4047.0
0.0,4.0,4.0,68.53720050441362,80.0,52.0,56.85714285714285,36.25,36.25,1.0,20.0,4.0,4048.0
10.0,1.0,4.0,7.43801652892562,0.0,68.0,55.66666666666666,50.875,50.875,60.0,44.444444444444436,-4.0,4049.0
4.0,0.0,2.0,41.3793103448276,0.0,42.66666666666666,13.5,49.33333333333334,49.33333333333334,39.0,46.66666666666666,10.0,4050.0
14.0,0.0,6.0,81.81818181818183,0.0,0.0,41.333333333333336,0.0,0.0,76.0,57.14285714285714,27.0,4051.0
5.0,0.0,1.0,15.284974093264248,57.14285714285714,46.57142857142857,47.8,57.28571428571429,57.28571428571429,74.0,46.66666666666666,14.0,4052.0
10.0,1.0,2.0,43.418467583497055,25.0,36.142857142857146,10.6,61.714285714285715,61.714285714285715,84.0,33.33333333333333,23.0,4053.0
11.0,0.0,3.0,76.77455990914255,100.0,56.33333333333334,65.0,47.16666666666666,47.16666666666666,66.0,33.33333333333333,20.0,4054.0
10.0,0.0,3.0,19.727891156462587,0.0,61.4,0.0,27.4,27.4,63.0,71.42857142857143,14.0,4055.0
7.0,4.0,1.0,3.2779316712834716,0.0,56.5,51.6,55.875,55.875,49.0,11.111111111111107,-8.0,4056.0
8.0,3.0,2.0,54.31524547803618,75.0,65.0,47.0,58.25,58.25,94.0,45.45454545454545,23.0,4057.0
15.0,2.0,6.0,75.25252525252526,100.0,54.5,36.77777777777778,29.0,29.0,32.0,66.66666666666666,24.0,4058.0
9.0,3.0,4.0,64.14361960213489,14.285714285714285,0.0,51.5,0.0,0.0,90.0,0.0,19.0,4059.0
16.0,4.0,1.0,97.33135656041513,0.0,39.42857142857143,42.66666666666666,57.14285714285714,57.14285714285714,77.0,100.0,29.0,4060.0
3.0,1.0,6.0,61.51724137931035,62.5,50.85714285714285,45.4,46.85714285714285,46.85714285714285,46.0,50.0,16.0,4061.0
3.0,2.0,6.0,13.978494623655912,40.0,51.6,42.5,44.3,44.3,6.0,33.33333333333333,-4.0,4062.0
8.0,2.0,5.0,39.285714285714285,80.0,50.33333333333334,38.333333333333336,36.66666666666666,36.66666666666666,15.0,20.0,6.0,4063.0
11.0,2.0,1.0,39.66101694915255,100.0,33.5,37.2,88.5,88.5,21.0,66.66666666666666,21.0,4064.0
12.0,0.0,2.0,76.44444444444444,100.0,0.0,0.0,0.0,0.0,24.0,66.66666666666666,41.0,4065.0
4.0,2.0,1.0,22.48939179632249,33.33333333333333,18.0,55.8,85.5,85.5,0.0,0.0,-5.0,4066.0
5.0,2.0,2.0,14.498806682577564,66.66666666666666,36.857142857142854,0.0,52.0,52.0,57.0,52.941176470588246,24.0,4067.0
6.0,1.0,6.0,36.0,14.285714285714285,30.42857142857143,13.666666666666664,61.85714285714285,61.85714285714285,30.0,35.29411764705883,10.0,4068.0
5.0,4.0,3.0,93.82716049382715,100.0,46.33333333333334,47.8,57.0,57.0,64.0,75.0,34.0,4069.0
6.0,2.0,3.0,40.37328094302554,80.0,57.5,64.83333333333333,44.33333333333334,44.33333333333334,91.0,33.33333333333333,17.0,4070.0
6.0,4.0,1.0,5.857294994675188,0.0,41.55555555555557,64.16666666666667,37.55555555555557,37.55555555555557,17.0,50.0,-8.0,4071.0
1.0,4.0,2.0,22.222222222222207,57.14285714285714,70.22222222222223,51.0,46.33333333333334,46.33333333333334,72.0,41.66666666666667,9.0,4072.0
10.0,3.0,6.0,20.27707808564232,100.0,36.0,66.5,42.5,42.5,89.0,60.0,24.0,4073.0
10.0,2.0,6.0,78.18181818181819,100.0,50.25,56.33333333333334,41.75,41.75,99.0,66.66666666666666,35.0,4074.0
5.0,1.0,4.0,69.05781584582441,100.0,40.0,0.0,52.5,52.5,43.0,25.0,30.0,4075.0
5.0,2.0,5.0,47.52304147465438,0.0,50.22222222222222,65.16666666666667,45.66666666666666,45.66666666666666,28.0,33.33333333333333,-5.0,4076.0
12.0,3.0,4.0,51.64835164835166,40.0,57.25,53.5,44.25,44.25,51.0,44.444444444444436,8.0,4077.0
2.0,4.0,6.0,75.70776255707763,20.0,56.88888888888889,46.25,56.77777777777778,56.77777777777778,5.0,53.33333333333334,2.0,4078.0
8.0,4.0,6.0,43.87254901960785,44.444444444444436,42.25,24.25,42.75,42.75,49.0,66.66666666666666,19.0,4079.0
14.0,2.0,3.0,51.19705340699816,33.33333333333333,24.5,49.5,40.5,40.5,75.0,42.857142857142854,19.0,4080.0
15.0,2.0,5.0,26.10759493670886,100.0,41.111111111111114,71.875,61.88888888888889,61.88888888888889,100.0,33.33333333333333,21.0,4081.0
15.0,2.0,1.0,10.832383124287343,0.0,58.125,50.66666666666666,45.375,45.375,60.0,30.0,-2.0,4082.0
15.0,1.0,2.0,3.1358885017421603,75.0,22.5,0.0,6.0,6.0,66.0,33.33333333333333,26.0,4083.0
7.0,0.0,3.0,26.74943566591423,66.66666666666666,52.33333333333334,54.75,50.33333333333334,50.33333333333334,42.0,43.75,8.0,4084.0
2.0,4.0,6.0,52.444444444444464,0.0,41.6,31.0,25.4,25.4,39.0,45.45454545454545,8.0,4085.0
1.0,4.0,1.0,76.74870466321244,50.0,0.0,47.0,0.0,0.0,5.0,0.0,11.0,4086.0
2.0,2.0,4.0,86.21745788667688,100.0,0.0,0.0,0.0,0.0,33.0,18.181818181818183,37.0,4087.0
0.0,2.0,6.0,97.19495091164093,66.66666666666666,56.55555555555557,38.833333333333336,52.77777777777778,52.77777777777778,7.0,60.0,15.0,4088.0
6.0,0.0,4.0,13.372781065088756,60.0,0.0,41.6,0.0,0.0,85.0,55.55555555555557,28.0,4089.0
14.0,1.0,6.0,70.99090473910962,20.0,0.0,61.25,0.0,0.0,60.0,33.33333333333333,18.0,4090.0
11.0,4.0,3.0,96.91745036572624,50.0,50.0,45.14285714285714,43.75,43.75,95.0,55.55555555555557,30.0,4091.0
8.0,2.0,4.0,95.0,28.57142857142857,38.5,43.66666666666666,67.0,67.0,92.0,60.0,29.0,4092.0
7.0,1.0,4.0,49.6301775147929,100.0,37.285714285714285,0.0,34.0,34.0,8.0,38.46153846153847,22.0,4093.0
3.0,4.0,5.0,62.915479582146254,100.0,0.0,71.4,0.0,0.0,85.0,25.0,31.0,4094.0
2.0,2.0,2.0,0.3913894324853229,77.7777777777778,53.25,37.0,51.5,51.5,8.0,57.14285714285714,4.0,4095.0
1.0,0.0,1.0,65.47619047619048,100.0,66.66666666666667,41.0,33.666666666666664,33.666666666666664,81.0,22.222222222222207,23.0,4096.0
9.0,2.0,4.0,9.722222222222225,85.71428571428571,54.4,33.333333333333336,70.0,70.0,40.0,20.0,8.0,4097.0
10.0,2.0,1.0,10.756972111553784,66.66666666666666,0.0,67.33333333333333,0.0,0.0,63.0,0.0,11.0,4098.0
7.0,2.0,5.0,96.875,100.0,50.0,55.0,32.0,32.0,92.0,50.0,34.0,4099.0
4.0,4.0,3.0,20.950323974082075,50.0,0.0,61.22222222222222,0.0,0.0,18.0,60.0,11.0,4100.0
15.0,2.0,4.0,68.68600682593856,33.33333333333333,61.5,52.7,60.33333333333334,60.33333333333334,95.0,37.5,17.0,4101.0
13.0,0.0,3.0,31.28342245989305,75.0,52.8,48.88888888888889,56.6,56.6,81.0,69.23076923076923,22.0,4102.0
5.0,4.0,1.0,69.95433789954339,0.0,4.0,85.66666666666667,80.0,80.0,60.0,66.66666666666666,15.0,4103.0
3.0,0.0,3.0,68.82793017456359,0.0,41.2,0.0,54.0,54.0,74.0,42.857142857142854,23.0,4104.0
5.0,4.0,2.0,65.58533145275035,0.0,60.0,45.83333333333334,36.8,36.8,8.0,40.0,-3.0,4105.0
1.0,2.0,4.0,72.94117647058823,100.0,53.66666666666666,30.66666666666667,52.111111111111114,52.111111111111114,43.0,33.33333333333333,23.0,4106.0
16.0,2.0,6.0,22.542266750156546,100.0,68.16666666666667,60.0,46.5,46.5,65.0,50.0,13.0,4107.0
12.0,4.0,4.0,29.104477611940304,100.0,66.1,41.714285714285715,50.5,50.5,91.0,44.444444444444436,23.0,4108.0
6.0,0.0,2.0,42.129629629629626,66.66666666666666,71.0,49.33333333333334,23.66666666666667,23.66666666666667,8.0,0.0,-5.0,4109.0
3.0,0.0,2.0,49.63820549927641,33.33333333333333,63.0,45.0,75.66666666666667,75.66666666666667,27.0,62.5,6.0,4110.0
10.0,4.0,2.0,35.28265107212476,22.222222222222207,29.0,42.5,52.5,52.5,36.0,54.54545454545454,10.0,4111.0
5.0,0.0,1.0,61.12334801762115,0.0,60.375,29.285714285714285,28.625,28.625,53.0,20.0,5.0,4112.0
8.0,3.0,2.0,63.51351351351351,50.0,45.28571428571429,60.875,58.14285714285714,58.14285714285714,58.0,75.0,19.0,4113.0
12.0,3.0,6.0,14.426059979317474,100.0,56.8,40.0,53.8,53.8,89.0,47.368421052631575,22.0,4114.0
7.0,0.0,5.0,70.20408163265307,57.14285714285714,74.83333333333333,41.375,56.5,56.5,12.0,43.75,4.0,4115.0
4.0,2.0,1.0,40.92071611253197,16.666666666666664,45.33333333333334,57.625,41.66666666666666,41.66666666666666,33.0,100.0,10.0,4116.0
5.0,4.0,2.0,24.84662576687117,75.0,27.75,59.25,68.0,68.0,98.0,42.857142857142854,24.0,4117.0
8.0,4.0,1.0,43.304843304843295,100.0,48.5,84.0,21.0,21.0,38.0,66.66666666666666,13.0,4118.0
15.0,4.0,1.0,71.9600222098834,0.0,53.5,30.5,59.0,59.0,64.0,40.0,13.0,4119.0
2.0,0.0,1.0,84.50160771704182,0.0,37.0,45.33333333333334,55.0,55.0,49.0,35.714285714285715,12.0,4120.0
8.0,2.0,2.0,46.077405857740594,100.0,41.285714285714285,58.75,59.57142857142857,59.57142857142857,26.0,70.0,18.0,4121.0
11.0,2.0,2.0,46.25407166123778,37.5,36.0,48.33333333333334,27.625,27.625,89.0,16.666666666666664,16.0,4122.0
7.0,2.0,2.0,15.843270868824533,100.0,56.6,61.85714285714285,51.0,51.0,62.0,60.0,15.0,4123.0
6.0,1.0,2.0,71.71717171717171,100.0,0.0,42.66666666666666,0.0,0.0,14.0,0.0,20.0,4124.0
3.0,4.0,5.0,67.34693877551021,50.0,56.88888888888889,38.5,54.55555555555557,54.55555555555557,30.0,60.0,13.0,4125.0
3.0,4.0,1.0,98.9637305699482,0.0,38.75,60.0,58.0,58.0,26.0,45.45454545454545,7.0,4126.0
8.0,2.0,3.0,2.837326607818411,100.0,25.6,45.83333333333334,52.0,52.0,71.0,60.0,24.0,4127.0
14.0,2.0,1.0,100.0,42.857142857142854,60.42857142857143,58.6,29.0,29.0,29.0,54.54545454545454,12.0,4128.0
3.0,2.0,6.0,5.77319587628866,33.33333333333333,50.5,49.0,37.0,37.0,68.0,75.0,10.0,4129.0
1.0,4.0,1.0,40.644490644490645,85.71428571428571,41.4,38.0,49.0,49.0,23.0,62.5,17.0,4130.0
4.0,3.0,6.0,7.7560686796921265,60.0,52.85714285714285,43.66666666666666,43.714285714285715,43.714285714285715,100.0,57.14285714285714,19.0,4131.0
12.0,0.0,2.0,55.63583815028902,66.66666666666666,72.5,47.55555555555557,57.5,57.5,19.0,37.5,4.0,4132.0
12.0,0.0,3.0,44.58874458874459,40.0,66.0,41.75,50.125,50.125,38.0,52.941176470588246,7.0,4133.0
2.0,2.0,1.0,15.098039215686276,100.0,33.833333333333336,58.8,35.166666666666664,35.166666666666664,26.0,27.27272727272727,8.0,4134.0
16.0,2.0,4.0,31.510658016682115,12.5,46.0,65.75,58.0,58.0,22.0,77.7777777777778,0.0,4135.0
12.0,3.0,4.0,77.56160830090792,30.0,54.33333333333334,53.1,43.33333333333334,43.33333333333334,50.0,25.0,8.0,4136.0
8.0,2.0,3.0,98.31625183016104,28.57142857142857,57.75,39.333333333333336,40.75,40.75,9.0,46.153846153846146,8.0,4137.0
7.0,4.0,3.0,46.08433734939759,66.66666666666666,55.7,74.625,46.9,46.9,31.0,18.181818181818183,0.0,4138.0
9.0,2.0,4.0,87.93103448275862,100.0,60.0,47.75,60.5,60.5,62.0,0.0,19.0,4139.0
9.0,0.0,1.0,1.4274385408406027,0.0,27.33333333333333,27.66666666666667,48.0,48.0,2.0,0.0,-9.0,4140.0
5.0,0.0,5.0,51.70789163722026,60.0,29.42857142857143,0.0,53.0,53.0,100.0,50.0,38.0,4141.0
0.0,0.0,2.0,96.8063872255489,25.0,39.833333333333336,46.0,63.33333333333334,63.33333333333334,62.0,57.14285714285714,22.0,4142.0
10.0,3.0,2.0,37.41610738255034,0.0,50.5,21.5,46.875,46.875,87.0,80.0,21.0,4143.0
16.0,0.0,5.0,9.35754189944134,100.0,0.0,37.333333333333336,0.0,0.0,55.0,25.0,23.0,4144.0
13.0,2.0,6.0,93.4959349593496,0.0,49.4,47.14285714285714,34.6,34.6,52.0,66.66666666666666,15.0,4145.0
14.0,2.0,2.0,34.44976076555024,70.0,32.625,54.0,47.5,47.5,37.0,37.5,12.0,4146.0
10.0,0.0,6.0,8.844765342960287,33.33333333333333,59.66666666666666,40.857142857142854,59.77777777777778,59.77777777777778,30.0,55.55555555555557,0.0,4147.0
13.0,3.0,2.0,96.42857142857143,50.0,49.0,34.666666666666664,42.125,42.125,16.0,37.5,14.0,4148.0
6.0,4.0,5.0,81.32780082987551,100.0,0.0,0.0,0.0,0.0,56.0,20.0,41.0,4149.0
3.0,3.0,6.0,82.77817150956767,80.0,0.0,39.2,0.0,0.0,39.0,0.0,24.0,4150.0
7.0,0.0,4.0,71.92890747516991,100.0,23.66666666666667,41.7,51.66666666666666,51.66666666666666,83.0,28.57142857142857,33.0,4151.0
3.0,0.0,5.0,1.6775396085740912,75.0,49.5,0.0,51.875,51.875,41.0,63.63636363636363,19.0,4152.0
13.0,0.0,5.0,75.37878787878788,100.0,61.33333333333334,49.2,46.444444444444436,46.444444444444436,24.0,52.631578947368425,17.0,4153.0
10.0,1.0,6.0,2.6860660324566314,66.66666666666666,54.55555555555557,0.0,52.444444444444436,52.444444444444436,91.0,54.54545454545454,26.0,4154.0
0.0,0.0,1.0,0.23557126030624265,60.0,67.0,78.0,66.5,66.5,74.0,0.0,-4.0,4155.0
15.0,0.0,1.0,50.375133976420145,10.0,64.66666666666667,51.77777777777778,31.222222222222207,31.222222222222207,50.0,46.153846153846146,3.0,4156.0
2.0,4.0,4.0,40.2,0.0,0.0,32.4,0.0,0.0,59.0,50.0,19.0,4157.0
0.0,2.0,6.0,87.15220949263502,71.42857142857143,49.5,40.0,31.0,31.0,74.0,54.54545454545454,28.0,4158.0
7.0,0.0,6.0,78.25322391559203,70.0,13.333333333333336,75.0,69.0,69.0,46.0,53.84615384615386,21.0,4159.0
6.0,0.0,1.0,54.38596491228071,50.0,52.33333333333334,0.0,48.111111111111114,48.111111111111114,44.0,44.444444444444436,21.0,4160.0
9.0,0.0,1.0,42.197340797760674,22.222222222222207,75.0,65.5,78.0,78.0,95.0,66.66666666666666,11.0,4161.0
13.0,2.0,1.0,55.892255892255896,80.0,48.0,30.0,55.875,55.875,68.0,37.5,24.0,4162.0
15.0,2.0,4.0,99.84670413898829,33.33333333333333,62.25,7.333333333333332,59.5,59.5,68.0,33.33333333333333,25.0,4163.0
4.0,4.0,5.0,46.848856664807606,66.66666666666666,31.714285714285715,45.125,64.28571428571429,64.28571428571429,77.0,42.857142857142854,23.0,4164.0
15.0,2.0,5.0,29.396092362344586,88.88888888888891,47.0,61.77777777777778,44.2,44.2,15.0,91.66666666666666,12.0,4165.0
13.0,4.0,5.0,50.43630017452006,60.0,46.85714285714285,37.77777777777778,50.42857142857143,50.42857142857143,92.0,52.941176470588246,26.0,4166.0
8.0,4.0,5.0,15.099009900990099,100.0,47.7,49.14285714285714,53.3,53.3,48.0,18.181818181818183,10.0,4167.0
13.0,2.0,3.0,44.79905437352247,0.0,56.28571428571429,62.5,56.14285714285714,56.14285714285714,77.0,56.25,7.0,4168.0
5.0,0.0,6.0,19.434306569343065,80.0,75.33333333333333,59.1,48.33333333333334,48.33333333333334,46.0,62.5,6.0,4169.0
16.0,2.0,5.0,18.77729257641921,22.222222222222207,49.57142857142857,43.66666666666666,36.142857142857146,36.142857142857146,24.0,37.5,-1.0,4170.0
2.0,0.0,6.0,28.490028490028486,100.0,49.0,69.4,61.28571428571429,61.28571428571429,83.0,66.66666666666666,22.0,4171.0
0.0,0.0,1.0,62.43259436788497,66.66666666666666,85.5,31.222222222222207,84.0,84.0,24.0,50.0,9.0,4172.0
14.0,2.0,2.0,16.93121693121693,0.0,45.33333333333334,38.57142857142857,37.333333333333336,37.333333333333336,66.0,66.66666666666666,9.0,4173.0
0.0,0.0,1.0,70.97581317764805,0.0,59.33333333333334,47.0,46.0,46.0,95.0,33.33333333333333,14.0,4174.0
4.0,1.0,4.0,61.73526140155728,0.0,63.66666666666666,65.75,50.33333333333334,50.33333333333334,17.0,80.0,0.0,4175.0
11.0,1.0,2.0,70.9435846230654,25.0,56.5,31.2,17.0,17.0,7.0,75.0,10.0,4176.0
12.0,2.0,6.0,97.74774774774777,50.0,43.66666666666666,34.5,38.66666666666666,38.66666666666666,6.0,33.33333333333333,12.0,4177.0
16.0,0.0,2.0,62.46943765281175,85.71428571428571,61.25,37.375,69.25,69.25,54.0,28.57142857142857,18.0,4178.0
6.0,0.0,4.0,54.29917550058892,100.0,52.28571428571429,64.14285714285714,56.14285714285714,56.14285714285714,0.0,54.54545454545454,8.0,4179.0
14.0,0.0,1.0,86.20689655172413,0.0,54.5,61.28571428571429,64.33333333333333,64.33333333333333,61.0,38.46153846153847,8.0,4180.0
8.0,2.0,5.0,4.4495412844036695,0.0,56.4,56.5,47.7,47.7,9.0,38.46153846153847,-14.0,4181.0
11.0,2.0,2.0,19.19191919191919,0.0,51.0,59.125,37.833333333333336,37.833333333333336,93.0,66.66666666666666,10.0,4182.0
3.0,4.0,3.0,52.511415525114145,0.0,16.0,43.42857142857143,95.5,95.5,29.0,14.285714285714285,4.0,4183.0
7.0,2.0,1.0,37.47899159663866,0.0,80.66666666666667,60.5,60.66666666666666,60.66666666666666,82.0,41.66666666666667,0.0,4184.0
6.0,1.0,4.0,25.906488549618324,33.33333333333333,34.0,45.33333333333334,39.5,39.5,73.0,27.27272727272727,12.0,4185.0
16.0,2.0,5.0,41.64133738601824,50.0,42.4,31.25,48.4,48.4,71.0,62.5,22.0,4186.0
6.0,0.0,5.0,11.899313501144164,0.0,32.6,63.5,57.5,57.5,49.0,61.111111111111114,1.0,4187.0
9.0,1.0,2.0,29.6,75.0,52.33333333333334,40.0,73.66666666666667,73.66666666666667,86.0,64.28571428571429,24.0,4188.0
16.0,4.0,1.0,32.91298865069357,28.57142857142857,48.6,45.0,59.2,59.2,36.0,26.66666666666667,2.0,4189.0
11.0,3.0,6.0,58.79907621247114,88.88888888888891,59.42857142857143,19.0,50.28571428571429,50.28571428571429,37.0,46.153846153846146,20.0,4190.0
11.0,0.0,4.0,24.667931688804554,12.5,63.25,65.7,44.75,44.75,13.0,25.0,-13.0,4191.0
15.0,4.0,1.0,52.01793721973094,0.0,56.2,61.33333333333334,74.4,74.4,2.0,25.0,-10.0,4192.0
7.0,3.0,4.0,42.857142857142854,80.0,42.142857142857146,42.833333333333336,56.28571428571429,56.28571428571429,5.0,46.153846153846146,9.0,4193.0
0.0,4.0,6.0,81.85415488976822,10.0,0.0,50.375,0.0,0.0,49.0,33.33333333333333,18.0,4194.0
14.0,0.0,1.0,83.66111951588502,60.0,49.111111111111114,65.8,52.66666666666666,52.66666666666666,18.0,58.33333333333334,11.0,4195.0
4.0,4.0,2.0,82.35294117647058,22.222222222222207,56.33333333333334,50.5,40.66666666666666,40.66666666666666,22.0,38.46153846153847,5.0,4196.0
12.0,2.0,2.0,72.32704402515722,57.14285714285714,57.625,39.66666666666666,55.375,55.375,46.0,37.5,15.0,4197.0
0.0,0.0,5.0,68.17447495961227,50.0,59.66666666666666,50.33333333333334,22.66666666666667,22.66666666666667,2.0,50.0,3.0,4198.0
12.0,2.0,1.0,12.903225806451616,14.285714285714285,46.33333333333334,54.6,63.111111111111114,63.111111111111114,92.0,64.28571428571429,12.0,4199.0
7.0,0.0,1.0,58.1883316274309,0.0,56.8,70.4,57.6,57.6,91.0,40.0,8.0,4200.0
4.0,2.0,3.0,48.48326359832636,100.0,56.0,60.0,67.66666666666667,67.66666666666667,46.0,43.75,15.0,4201.0
9.0,4.0,6.0,27.947932618682998,87.5,51.55555555555557,65.28571428571429,43.55555555555557,43.55555555555557,90.0,50.0,19.0,4202.0
14.0,2.0,5.0,42.4597364568082,0.0,70.8,22.5,61.0,61.0,28.0,36.36363636363637,-1.0,4203.0
0.0,0.0,3.0,85.87479935794545,37.5,0.0,67.375,0.0,0.0,63.0,50.0,25.0,4204.0
2.0,1.0,6.0,81.78826110806364,44.444444444444436,78.5,57.83333333333334,66.5,66.5,5.0,44.444444444444436,0.0,4205.0
13.0,0.0,3.0,14.581416743330266,14.285714285714285,45.111111111111114,53.42857142857143,38.22222222222222,38.22222222222222,28.0,75.0,1.0,4206.0
0.0,1.0,4.0,37.5925925925926,70.0,41.0,51.66666666666666,57.42857142857143,57.42857142857143,66.0,41.66666666666667,17.0,4207.0
15.0,2.0,1.0,97.029702970297,0.0,69.16666666666667,56.75,36.333333333333336,36.333333333333336,63.0,40.0,8.0,4208.0
3.0,4.0,1.0,67.93505834601726,87.5,51.5,0.0,41.16666666666666,41.16666666666666,85.0,60.0,39.0,4209.0
4.0,2.0,2.0,61.79018286814243,40.0,36.5,44.66666666666666,54.5,54.5,36.0,33.33333333333333,11.0,4210.0
6.0,1.0,4.0,3.3560566334556894,28.57142857142857,52.75,41.5,42.5,42.5,58.0,55.55555555555557,6.0,4211.0
16.0,0.0,1.0,48.27127659574467,16.666666666666664,54.0,26.2,47.8,47.8,62.0,66.66666666666666,16.0,4212.0
13.0,4.0,5.0,52.78219395866455,100.0,38.5,61.444444444444436,61.83333333333334,61.83333333333334,45.0,37.5,17.0,4213.0
0.0,2.0,5.0,66.1039837947333,0.0,43.5,41.714285714285715,31.0,31.0,43.0,61.53846153846154,10.0,4214.0
